id;nodeI;nodeJ;distance;danger;amenagement
3723;1168;1167;1.2301;2.4602;0
3724;1168;1129;1.7841;3.5682;0
3725;1168;1207;1.3411;2.6822;0
3726;1168;1209;1.1744;2.3488;0
3727;1169;1208;1.2477;1.2477;1
3728;1170;1169;0.6458;1.2916;0
3729;1170;1131;1.6831;1.6831;1
3730;1170;1171;1.2085;2.417;0
3731;1170;1209;1.0555;1.0555;1
3732;1170;1211;1.4015;2.803;0
3733;1171;1170;1.2085;2.417;0
3734;1171;1131;1.1843;2.3686;0
3735;1171;1130;1.4103;2.8206;0
3736;1171;1172;1.2528;2.5056;0
3737;1172;1171;1.2528;2.5056;0
3738;1172;1132;1.3101;2.6202;0
3739;1172;1131;1.8163;3.6326;0
3740;1172;1133;1.0223;2.0446;0
3741;1172;1173;0.5522;1.1044;0
3742;1172;1211;1.6167;3.2334;0
3743;1172;1213;1.0308;2.0616;0
3744;1173;1132;1.4801;2.9602;0
3745;1173;1174;1.1064;2.2128;0
3746;1173;1213;0.7803;1.5606;0
3747;1174;1133;1.3805;2.761;0
3748;1174;1175;1.1983;2.3966;0
3749;1174;1213;1.219;2.438;0
3750;1174;1215;1.7309;3.4618;0
3751;1175;1134;1.5845;3.169;0
3752;1175;1136;1.3297;2.6594;0
3753;1175;1176;0.7323;1.4646;0
3754;1175;1216;1.3643;2.7286;0
3755;1176;1175;0.7323;1.4646;0
3756;1176;1177;0.9545;1.909;0
3757;1176;1216;1.1245;2.249;0
3758;1177;1176;0.9545;1.909;0
3759;1177;1136;1.332;2.664;0
3760;1177;1216;1.4609;2.9218;0
3761;1179;1138;1.1711;2.3422;0
3762;1179;1180;0.806;1.612;0
3763;1179;1219;1.3213;2.6426;0
3764;1180;1219;1.3393;2.6786;0
3765;1180;1221;1.2926;2.5852;0
3766;1181;1180;1.281;2.562;0
3767;1181;1142;1.1271;2.2542;0
3768;1181;1221;1.0458;2.0916;0
3769;1181;1222;1.8014;3.6028;0
3770;1182;1181;1.3587;1.3587;1
3771;1182;1183;0.9447;0.9447;1
3772;1182;1222;1.1057;1.1057;1
3773;1183;1182;0.9447;0.9447;1
3774;1183;1142;1.3474;2.6948;0
3775;1183;1223;0.9942;1.9884;0
3776;1183;1224;1.4143;2.8286;0
3777;1184;1145;1.4472;1.4472;1
3778;1184;1224;1.2955;1.2955;1
3779;1184;1225;1.7416;3.4832;0
3780;1185;1184;1.4031;2.8062;0
3781;1185;1225;0.765;1.53;0
3782;1186;1145;1.8522;3.7044;0
3783;1186;1187;1.0973;2.1946;0
3784;1186;1225;1.4102;2.8204;0
3785;1186;1227;1.4501;2.9002;0
3786;1187;1186;1.0973;2.1946;0
3787;1187;1146;1.4093;2.8186;0
3788;1187;1148;0.96;1.92;0
3789;1188;1147;1.607;3.214;0
3790;1188;1149;1.241;2.482;0
3791;1188;1189;0.7886;1.5772;0
3792;1188;1227;1.47;2.94;0
3793;1188;1228;1.3386;2.6772;0
3794;1189;1149;0.5632;1.1264;0
3795;1189;1150;1.295;2.59;0
3796;1189;1228;1.9254;3.8508;0
3797;1189;1229;1.2493;2.4986;0
3798;1191;1150;1.3001;2.6002;0
3799;1193;1234;1.4085;2.817;0
3800;1195;1155;1.2562;1.2562;1
3801;1195;1156;1.6937;3.3874;0
3802;1195;1235;1.1412;1.1412;1
3803;1196;1195;0.995;1.99;0
3804;1196;1156;0.7453;1.4906;0
3805;1197;1156;1.152;2.304;0
3806;1197;1158;1.5451;3.0902;0
3807;1197;1198;1.3633;2.7266;0
3808;1198;1197;1.3633;2.7266;0
3809;1198;1199;0.5262;1.0524;0
3810;1198;1238;0.9347;1.8694;0
3811;1198;1239;1.1515;2.303;0
3812;1199;1238;1.2931;2.5862;0
3813;1200;1161;1.4622;2.9244;0
3814;1200;1241;1.4155;2.831;0
3815;1201;1161;0.9162;1.8324;0
3816;1201;1160;1.5196;3.0392;0
3817;1201;1202;1.3035;2.607;0
3818;1201;1242;1.5627;3.1254;0
3819;1202;1201;1.3035;2.607;0
3820;1202;1162;0.9947;0.9947;1
3821;1202;1163;1.326;2.652;0
3822;1202;1241;1.2678;2.5356;0
3823;1202;1242;1.0684;2.1368;0
3824;1203;1163;1.3748;2.7496;0
3825;1203;1164;1.3151;2.6302;0
3826;1203;1204;0.637;0.637;1
3827;1203;1242;1.1937;2.3874;0
3828;1203;1244;1.167;2.334;0
3829;1204;1203;0.637;0.637;1
3830;1204;1163;1.5492;1.5492;1
3831;1204;1165;1.6444;3.2888;0
3832;1204;1244;0.9588;1.9176;0
3833;1205;1166;1.1122;2.2244;0
3834;1205;1244;1.6917;3.3834;0
3835;1205;1245;1.3301;2.6602;0
3836;1205;1246;1.6103;3.2206;0
3837;1206;1205;0.6549;1.3098;0
3838;1206;1165;1.1968;2.3936;0
3839;1206;1207;1.4214;2.8428;0
3840;1206;1246;1.3264;2.6528;0
3841;1207;1246;1.3444;2.6888;0
3842;1207;1247;0.7545;1.509;0
3843;1207;1248;1.2757;2.5514;0
3844;1208;1168;0.7154;1.4308;0
3845;1208;1167;1.5868;3.1736;0
3846;1208;1209;0.9187;0.9187;1
3847;1208;1248;1.2809;1.2809;1
3848;1208;1249;1.2938;1.2938;1
3849;1209;1169;0.5945;1.189;0
3850;1209;1168;1.1744;2.3488;0
3851;1209;1170;1.0555;1.0555;1
3852;1211;1171;0.94;1.88;0
3853;1211;1172;1.6167;3.2334;0
3854;1211;1250;1.4804;2.9608;0
3855;1212;1211;1.3296;2.6592;0
3856;1212;1173;1.1745;2.349;0
3857;1212;1252;0.9502;1.9004;0
3858;1212;1253;1.3182;2.6364;0
3859;1213;1212;0.8174;1.6348;0
3860;1213;1172;1.0308;2.0616;0
3861;1215;1175;1.3337;2.6674;0
3862;1215;1174;1.7309;3.4618;0
3863;1215;1254;1.1104;2.2208;0
3864;1215;1256;1.317;2.634;0
3865;1216;1176;1.1245;2.249;0
3866;1216;1177;1.4609;2.9218;0
3867;1216;1217;1.2656;2.5312;0
3868;1216;1257;1.478;2.956;0
3869;1217;1176;1.4158;2.8316;0
3870;1217;1257;1.0014;2.0028;0
3871;1217;1258;1.3232;2.6464;0
3872;1219;1180;1.3393;2.6786;0
3873;1219;1260;1.3731;2.7462;0
3874;1221;1180;1.2926;2.5852;0
3875;1221;1182;1.5249;3.0498;0
3876;1221;1222;1.2003;2.4006;0
3877;1221;1260;1.2756;2.5512;0
3878;1222;1221;1.2003;2.4006;0
3879;1222;1182;1.1057;1.1057;1
3880;1222;1181;1.8014;3.6028;0
3881;1222;1183;1.8048;3.6096;0
3882;1222;1223;0.9538;1.9076;0
3883;1222;1261;1.0319;2.0638;0
3884;1223;1222;0.9538;1.9076;0
3885;1223;1183;0.9942;1.9884;0
3886;1223;1224;0.9073;1.8146;0
3887;1223;1263;1.4863;2.9726;0
3888;1223;1264;1.4881;2.9762;0
3889;1224;1223;0.9073;1.8146;0
3890;1224;1184;1.2955;1.2955;1
3891;1224;1265;1.571;3.142;0
3892;1225;1186;1.4102;2.8204;0
3893;1225;1265;1.0194;2.0388;0
3894;1225;1266;1.5486;3.0972;0
3895;1226;1225;1.0699;2.1398;0
3896;1226;1265;1.2371;2.4742;0
3897;1226;1266;0.896;1.792;0
3898;1226;1267;1.4793;1.4793;1
3899;1227;1226;1.1232;2.2464;0
3900;1227;1188;1.47;1.47;1
3901;1227;1228;0.7329;1.4658;0
3902;1228;1188;1.3386;2.6772;0
3903;1228;1187;1.5607;3.1214;0
3904;1228;1189;1.9254;3.8508;0
3905;1228;1229;0.9247;1.8494;0
3906;1229;1228;0.9247;1.8494;0
3907;1229;1189;1.2493;2.4986;0
3908;1229;1230;1.2194;2.4388;0
3909;1229;1268;1.4059;2.8118;0
3910;1229;1269;1.4083;2.8166;0
3911;1229;1270;1.6983;3.3966;0
3912;1230;1189;1.5165;1.5165;1
3913;1230;1269;1.5216;3.0432;0
3914;1230;1270;1.342;2.684;0
3915;1230;1271;1.7667;3.5334;0
3916;1231;1191;0.7965;1.593;0
3917;1231;1232;0.6958;1.3916;0
3918;1231;1271;1.2143;2.4286;0
3919;1232;1271;1.1303;2.2606;0
3920;1232;1272;0.5976;1.1952;0
3921;1232;1273;1.4285;2.857;0
3922;1233;1232;1.3783;2.7566;0
3923;1233;1193;1.2374;2.4748;0
3924;1233;1234;0.6523;1.3046;0
3925;1233;1273;0.5202;1.0404;0
3926;1234;1273;0.9788;1.9576;0
3927;1235;1195;1.1412;1.1412;1
3928;1235;1196;1.5248;3.0496;0
3929;1235;1275;0.8354;1.6708;0
3930;1238;1198;0.9347;1.8694;0
3931;1238;1197;1.3672;2.7344;0
3932;1238;1279;1.4919;2.9838;0
3933;1239;1198;1.1515;2.303;0
3934;1240;1201;1.3171;2.6342;0
3935;1241;1240;1.1958;2.3916;0
3936;1241;1202;1.2678;2.5356;0
3937;1241;1281;1.5953;3.1906;0
3938;1242;1202;1.0684;2.1368;0
3939;1242;1201;1.5627;3.1254;0
3940;1242;1203;1.1937;2.3874;0
3941;1242;1243;1.1479;2.2958;0
3942;1242;1281;1.8743;3.7486;0
3943;1242;1282;1.0562;2.1124;0
3944;1243;1242;1.1479;2.2958;0
3945;1243;1203;1.1015;2.203;0
3946;1243;1202;1.7987;1.7987;1
3947;1243;1204;1.2107;2.4214;0
3948;1243;1283;1.1606;1.1606;1
3949;1244;1243;0.5624;1.1248;0
3950;1244;1204;0.9588;1.9176;0
3951;1244;1203;1.167;2.334;0
3952;1244;1205;1.6917;3.3834;0
3953;1245;1244;0.9549;1.9098;0
3954;1245;1204;1.5221;3.0442;0
3955;1245;1246;1.3926;2.7852;0
3956;1245;1285;0.5587;0.5587;1
3957;1245;1286;1.5264;3.0528;0
3958;1246;1206;1.3264;2.6528;0
3959;1246;1247;0.8324;0.8324;1
3960;1246;1286;0.8683;0.8683;1
3961;1247;1208;1.64;1.64;1
3962;1247;1248;1.0493;1.0493;1
3963;1247;1286;1.382;2.764;0
3964;1248;1247;1.0493;1.0493;1
3965;1248;1207;1.2757;2.5514;0
3966;1248;1288;0.9565;0.9565;1
3967;1249;1209;1.0423;2.0846;0
3968;1249;1208;1.2938;1.2938;1
3969;1249;1288;1.8799;1.8799;1
3970;1249;1290;1.5473;1.5473;1
3971;1250;1249;0.8056;0.8056;1
3972;1250;1211;1.4804;2.9608;0
3973;1250;1251;0.7109;0.7109;1
3974;1250;1290;0.9259;0.9259;1
3975;1251;1250;0.7109;0.7109;1
3976;1251;1252;1.2079;2.4158;0
3977;1252;1251;1.2079;2.4158;0
3978;1252;1212;0.9502;1.9004;0
3979;1252;1211;1.5445;3.089;0
3980;1252;1253;1.3095;2.619;0
3981;1252;1293;1.5949;3.1898;0
3982;1253;1252;1.3095;2.619;0
3983;1253;1213;1.0293;2.0586;0
3984;1253;1254;0.8896;1.7792;0
3985;1253;1294;1.127;2.254;0
3986;1254;1213;1.5399;3.0798;0
3987;1254;1255;0.9679;1.9358;0
3988;1254;1293;1.5193;3.0386;0
3989;1255;1254;0.9679;1.9358;0
3990;1255;1216;1.2797;2.5594;0
3991;1255;1256;1.2871;2.5742;0
3992;1255;1295;1.1332;2.2664;0
3993;1256;1215;1.317;2.634;0
3994;1256;1257;0.8295;1.659;0
3995;1256;1297;1.4298;2.8596;0
3996;1257;1256;0.8295;1.659;0
3997;1257;1217;1.0014;2.0028;0
3998;1257;1258;0.6928;1.3856;0
3999;1258;1257;0.6928;1.3856;0
4000;1258;1217;1.3232;2.6464;0
4001;1258;1219;1.3914;2.7828;0
4002;1258;1259;1.3756;2.7512;0
4003;1259;1219;0.9362;1.8724;0
4004;1259;1298;1.1241;2.2482;0
4005;1260;1219;1.3731;2.7462;0
4006;1260;1299;1.4733;2.9466;0
4007;1261;1221;1.1207;2.2414;0
4008;1261;1222;1.0319;2.0638;0
4009;1261;1300;1.5992;3.1984;0
4010;1263;1223;1.4863;2.9726;0
4011;1263;1303;0.7664;1.5328;0
4012;1264;1263;0.7512;1.5024;0
4013;1264;1223;1.4881;2.9762;0
4014;1264;1265;1.3081;2.6162;0
4015;1264;1304;0.9478;1.8956;0
4016;1265;1225;1.0194;2.0388;0
4017;1265;1224;1.571;3.142;0
4018;1265;1226;1.2371;1.2371;1
4019;1265;1266;0.9803;0.9803;1
4020;1266;1226;0.896;1.792;0
4021;1266;1225;1.5486;3.0972;0
4022;1266;1227;1.6515;1.6515;1
4023;1266;1305;1.4242;2.8484;0
4024;1267;1227;1.2377;2.4754;0
4025;1267;1228;1.1556;1.1556;1
4026;1267;1306;1.5301;3.0602;0
4027;1267;1308;1.3404;2.6808;0
4028;1268;1267;0.6255;1.251;0
4029;1268;1228;0.7251;1.4502;0
4030;1268;1229;1.4059;2.8118;0
4031;1268;1269;1.4569;2.9138;0
4032;1269;1268;1.4569;2.9138;0
4033;1269;1229;1.4083;2.8166;0
4034;1269;1308;1.5454;3.0908;0
4035;1269;1310;0.7137;1.4274;0
4036;1270;1269;0.5802;1.1604;0
4037;1270;1231;1.983;3.966;0
4038;1270;1310;0.53;1.06;0
4039;1270;1311;1.3644;2.7288;0
4040;1271;1270;1.4688;2.9376;0
4041;1271;1231;1.2143;2.4286;0
4042;1271;1230;1.7667;3.5334;0
4043;1271;1272;0.5826;1.1652;0
4044;1271;1310;1.6921;3.3842;0
4045;1272;1271;0.5826;1.1652;0
4046;1272;1231;0.9631;1.9262;0
4047;1272;1233;1.6314;3.2628;0
4048;1272;1311;1.343;2.686;0
4049;1273;1232;1.4285;2.857;0
4050;1273;1312;2.1103;4.2206;0
4051;1273;1313;0.9767;1.9534;0
4052;1274;1273;1.08;2.16;0
4053;1274;1234;1.0874;2.1748;0
4054;1274;1233;1.2887;2.5774;0
4055;1274;1275;0.7848;1.5696;0
4056;1274;1313;1.2018;2.4036;0
4057;1274;1314;1.028;2.056;0
4058;1274;1315;1.2114;2.4228;0
4059;1275;1274;0.7848;1.5696;0
4060;1275;1234;1.3701;2.7402;0
4061;1275;1276;0.8293;1.6586;0
4062;1275;1315;1.0567;2.1134;0
4063;1276;1235;1.2844;1.2844;1
4064;1276;1315;1.0505;2.101;0
4065;1276;1316;0.6337;0.6337;1
4066;1277;1276;1.0956;2.1912;0
4067;1277;1238;1.5075;3.015;0
4068;1277;1317;1.3864;2.7728;0
4069;1278;1279;1.5083;3.0166;0
4070;1278;1319;1.6621;3.3242;0
4071;1278;1277;1.3001;2.6002;0
4072;1279;1238;1.3001;2.6002;0
4073;1281;1241;1.5953;3.1906;0
4074;1281;1242;1.8743;3.7486;0
4075;1281;1282;1.1628;2.3256;0
4076;1281;1320;1.0391;2.0782;0
4077;1282;1283;0.7712;1.5424;0
4078;1282;1321;1.1936;2.3872;0
4079;1283;1282;0.7712;1.5424;0
4080;1283;1242;1.4802;2.9604;0
4081;1283;1284;1.401;2.802;0
4082;1283;1323;0.9678;0.9678;1
4083;1283;1324;1.3968;2.7936;0
4084;1284;1243;1.1631;2.3262;0
4085;1284;1285;0.8915;1.783;0
4086;1284;1325;1.5109;3.0218;0
4087;1285;1244;1.3537;2.7074;0
4088;1285;1324;1.7166;1.7166;1
4089;1286;1246;0.8683;1.7366;0
4090;1286;1245;1.5264;1.5264;1
4091;1286;1247;1.382;2.764;0
4092;1286;1326;0.7315;1.463;0
4093;1286;1327;1.2381;2.4762;0
4094;1287;1286;0.9503;1.9006;0
4095;1287;1247;0.901;1.802;0
4096;1287;1246;1.1109;2.2218;0
4097;1287;1288;1.0485;2.097;0
4098;1287;1326;1.2396;2.4792;0
4099;1287;1327;0.8971;1.7942;0
4100;1287;1328;1.5132;3.0264;0
4101;1288;1287;1.0485;2.097;0
4102;1288;1248;0.9565;0.9565;1
4103;1288;1327;1.1559;2.3118;0
4104;1288;1328;0.7826;0.7826;1
4105;1290;1330;0.9499;0.9499;1
4106;1290;1249;1.3001;2.6002;0
4107;1293;1253;1.1812;2.3624;0
4108;1293;1252;1.5949;3.1898;0
4109;1293;1294;0.6222;1.2444;0
4110;1294;1254;1.0606;2.1212;0
4111;1294;1255;1.4146;2.8292;0
4112;1294;1335;1.9492;3.8984;0
4113;1295;1294;1.5015;3.003;0
4114;1295;1254;1.8196;3.6392;0
4115;1295;1335;0.6885;1.377;0
4116;1295;1336;0.9874;1.9748;0
4117;1296;1256;0.824;1.648;0
4118;1296;1257;1.2734;2.5468;0
4119;1296;1335;1.5383;3.0766;0
4120;1296;1337;1.3588;2.7176;0
4121;1297;1257;1.226;2.452;0
4122;1297;1256;1.4298;2.8596;0
4123;1297;1337;0.9456;1.8912;0
4124;1297;1338;1.2925;2.585;0
4125;1298;1297;1.1677;2.3354;0
4126;1298;1258;1.1955;2.391;0
4127;1298;1338;0.762;0.762;1
4128;1298;1339;1.1528;2.3056;0
4129;1299;1298;0.9586;1.9172;0
4130;1299;1259;0.7399;1.4798;0
4131;1299;1300;0.7212;1.4424;0
4132;1299;1338;1.2996;1.2996;1
4133;1299;1339;1.1851;2.3702;0
4134;1300;1299;0.7212;0.7212;1
4135;1300;1261;1.5992;3.1984;0
4136;1300;1301;1.3762;2.7524;0
4137;1301;1300;1.3762;2.7524;0
4138;1301;1341;1.2784;2.5568;0
4139;1301;1342;1.2277;2.4554;0
4140;1302;1341;1.4161;1.4161;1
4141;1302;1343;1.6044;3.2088;0
4142;1303;1302;1.1254;1.1254;1
4143;1303;1263;0.7664;1.5328;0
4144;1303;1304;0.7099;0.7099;1
4145;1303;1343;1.3466;2.6932;0
4146;1303;1344;1.4604;2.9208;0
4147;1304;1264;0.9478;1.8956;0
4148;1304;1263;1.0405;2.081;0
4149;1304;1265;1.5626;1.5626;1
4150;1304;1305;1.3793;2.7586;0
4151;1304;1344;1.2022;2.4044;0
4152;1304;1345;1.5911;1.5911;1
4153;1305;1304;1.3793;2.7586;0
4154;1305;1264;1.9497;3.8994;0
4155;1305;1266;1.4242;2.8484;0
4156;1305;1344;1.2959;2.5918;0
4157;1305;1345;0.9172;1.8344;0
4158;1306;1266;1.2021;2.4042;0
4159;1308;1268;1.3028;2.6056;0
4160;1308;1267;1.3404;2.6808;0
4161;1308;1349;0.9697;1.9394;0
4162;1310;1270;0.53;1.06;0
4163;1310;1269;0.7137;1.4274;0
4164;1310;1271;1.6921;3.3842;0
4165;1310;1311;1.3085;2.617;0
4166;1310;1349;1.5279;3.0558;0
4167;1310;1350;1.4234;2.8468;0
4168;1310;1351;1.5931;3.1862;0
4169;1311;1271;0.8144;1.6288;0
4170;1311;1270;1.3644;2.7288;0
4171;1311;1312;0.7849;1.5698;0
4172;1311;1350;1.7588;3.5176;0
4173;1311;1352;1.5351;3.0702;0
4174;1312;1311;0.7849;1.5698;0
4175;1312;1271;1.2223;2.4446;0
4176;1312;1313;1.562;3.124;0
4177;1312;1352;0.8151;1.6302;0
4178;1312;1353;1.3981;2.7962;0
4179;1313;1272;1.7677;3.5354;0
4180;1313;1352;1.6311;3.2622;0
4181;1313;1354;1.2122;2.4244;0
4182;1314;1313;0.8679;1.7358;0
4183;1314;1273;1.5585;3.117;0
4184;1314;1315;1.1129;2.2258;0
4185;1314;1353;1.318;2.636;0
4186;1315;1275;1.0567;2.1134;0
4187;1315;1355;1.3093;2.6186;0
4188;1315;1356;1.3529;2.7058;0
4189;1316;1276;0.6337;0.6337;1
4190;1316;1317;0.9269;1.8538;0
4191;1316;1355;1.613;1.613;1
4192;1316;1356;1.305;2.61;0
4193;1317;1276;1.4069;2.8138;0
4194;1317;1278;1.5067;3.0134;0
4195;1317;1356;1.3881;2.7762;0
4196;1317;1357;1.1851;2.3702;0
4197;1317;1358;1.667;3.334;0
4198;1319;1278;1.6621;3.3242;0
4199;1320;1321;1.0806;2.1612;0
4200;1321;1281;0.5585;1.117;0
4201;1321;1322;0.7251;1.4502;0
4202;1321;1361;0.9854;1.9708;0
4203;1321;1362;1.4106;2.8212;0
4204;1322;1282;0.8567;1.7134;0
4205;1322;1281;1.1069;2.2138;0
4206;1322;1323;1.3215;2.643;0
4207;1322;1362;1.2165;2.433;0
4208;1322;1363;1.9093;3.8186;0
4209;1323;1322;1.3215;2.643;0
4210;1323;1283;0.9678;0.9678;1
4211;1323;1284;1.421;2.842;0
4212;1323;1362;1.5757;3.1514;0
4213;1323;1363;1.1225;2.245;0
4214;1323;1364;1.1062;2.2124;0
4215;1324;1323;0.6686;1.3372;0
4216;1324;1283;1.3968;2.7936;0
4217;1324;1285;1.7166;3.4332;0
4218;1324;1363;1.3486;1.3486;1
4219;1324;1364;0.7131;1.4262;0
4220;1325;1324;1.3389;2.6778;0
4221;1325;1285;1.3301;2.6602;0
4222;1325;1286;1.314;2.628;0
4223;1325;1364;1.3006;2.6012;0
4224;1325;1365;0.769;1.538;0
4225;1325;1366;1.4696;2.9392;0
4226;1326;1365;1.4718;2.9436;0
4227;1327;1286;1.2381;2.4762;0
4228;1327;1288;1.1559;2.3118;0
4229;1327;1367;1.3301;2.6602;0
4230;1328;1327;1.0603;2.1206;0
4231;1328;1288;0.7826;1.5652;0
4232;1328;1367;1.4427;2.8854;0
4233;1330;1290;0.9499;1.8998;0
4234;1332;1371;1.5565;3.113;0
4235;1332;1372;0.5059;1.0118;0
4236;1334;1294;0.9479;1.8958;0
4237;1334;1293;1.1373;2.2746;0
4238;1334;1335;1.3094;2.6188;0
4239;1334;1373;1.4641;2.9282;0
4240;1334;1375;1.7163;3.4326;0
4241;1335;1334;1.3094;2.6188;0
4242;1335;1296;1.5383;3.0766;0
4243;1335;1336;0.8046;1.6092;0
4244;1335;1374;1.6301;3.2602;0
4245;1335;1375;1.3599;2.7198;0
4246;1335;1376;1.4594;2.9188;0
4247;1336;1335;0.8046;1.6092;0
4248;1336;1295;0.9874;1.9748;0
4249;1336;1337;0.8118;1.6236;0
4250;1336;1375;1.9836;3.9672;0
4251;1337;1336;0.8118;1.6236;0
4252;1337;1296;1.3588;2.7176;0
4253;1337;1298;1.7666;3.5332;0
4254;1337;1378;1.4372;2.8744;0
4255;1338;1337;1.425;2.85;0
4256;1338;1298;0.762;1.524;0
4257;1338;1297;1.2925;2.585;0
4258;1338;1378;1.4184;1.4184;1
4259;1338;1379;1.6348;3.2696;0
4260;1339;1338;0.6216;1.2432;0
4261;1339;1299;1.1851;2.3702;0
4262;1339;1298;1.1528;2.3056;0
4263;1339;1379;1.1042;2.2084;0
4264;1341;1301;1.2784;2.5568;0
4265;1341;1300;2.0541;2.0541;1
4266;1341;1381;0.6692;0.6692;1
4267;1341;1382;1.0823;2.1646;0
4268;1342;1341;0.6191;1.2382;0
4269;1342;1303;1.7763;3.5526;0
4270;1342;1381;1.1447;2.2894;0
4271;1342;1382;0.9616;1.9232;0
4272;1343;1342;1.3578;2.7156;0
4273;1343;1304;1.5935;3.187;0
4274;1343;1344;1.0057;2.0114;0
4275;1344;1304;1.2022;2.4044;0
4276;1344;1305;1.2959;2.5918;0
4277;1344;1384;0.7699;1.5398;0
4278;1345;1304;1.5911;1.5911;1
4279;1345;1306;1.5441;3.0882;0
4280;1345;1385;0.9914;0.9914;1
4281;1346;1306;0.734;1.468;0
4282;1346;1387;1.3898;2.7796;0
4283;1349;1308;0.9697;1.9394;0
4284;1349;1389;1.2068;2.4136;0
4285;1350;1349;1.1439;2.2878;0
4286;1350;1311;1.7588;3.5176;0
4287;1350;1351;1.1769;2.3538;0
4288;1350;1389;1.2713;2.5426;0
4289;1351;1350;1.1769;2.3538;0
4290;1351;1311;0.9032;1.8064;0
4291;1351;1310;1.5931;3.1862;0
4292;1351;1312;0.9351;1.8702;0
4293;1351;1352;1.1816;2.3632;0
4294;1351;1391;1.4313;2.8626;0
4295;1351;1392;1.6803;3.3606;0
4296;1352;1351;1.1816;2.3632;0
4297;1352;1311;1.5351;3.0702;0
4298;1352;1313;1.6311;3.2622;0
4299;1352;1353;0.8201;1.6402;0
4300;1352;1393;1.4676;2.9352;0
4301;1353;1312;1.3981;2.7962;0
4302;1353;1314;1.318;2.636;0
4303;1353;1392;1.2469;2.4938;0
4304;1353;1393;1.1581;2.3162;0
4305;1353;1394;1.5403;3.0806;0
4306;1354;1314;0.7344;0.7344;1
4307;1354;1315;1.5716;3.1432;0
4308;1354;1355;1.6222;1.6222;1
4309;1354;1394;1.3357;2.6714;0
4310;1354;1395;1.6439;3.2878;0
4311;1355;1354;1.6222;1.6222;1
4312;1355;1315;1.3093;2.6186;0
4313;1355;1316;1.613;1.613;1
4314;1355;1356;0.5661;1.1322;0
4315;1355;1394;1.6479;3.2958;0
4316;1355;1396;1.1235;2.247;0
4317;1356;1355;0.5661;1.1322;0
4318;1356;1316;1.305;2.61;0
4319;1356;1317;1.3881;2.7762;0
4320;1356;1395;1.2926;2.5852;0
4321;1356;1396;0.9578;1.9156;0
4322;1357;1356;1.2301;2.4602;0
4323;1357;1317;1.1851;2.3702;0
4324;1357;1316;1.8476;3.6952;0
4325;1357;1358;1.2787;2.5574;0
4326;1357;1396;1.153;2.306;0
4327;1358;1319;1.0376;2.0752;0
4328;1358;1359;0.869;1.738;0
4329;1358;1398;1.3686;2.7372;0
4330;1358;1399;1.2956;2.5912;0
4331;1359;1319;0.6058;1.2116;0
4332;1359;1398;1.8157;3.6314;0
4333;1360;1321;1.6105;3.221;0
4334;1360;1401;1.7705;3.541;0
4335;1361;1321;0.9854;1.9708;0
4336;1361;1362;0.9892;1.9784;0
4337;1362;1361;0.9892;1.9784;0
4338;1362;1322;1.2165;2.433;0
4339;1362;1403;1.2689;2.5378;0
4340;1363;1323;1.1225;2.245;0
4341;1363;1324;1.3486;2.6972;0
4342;1363;1403;0.8286;1.6572;0
4343;1363;1404;1.1358;2.2716;0
4344;1364;1363;1.0474;2.0948;0
4345;1364;1323;1.1062;2.2124;0
4346;1364;1325;1.3006;2.6012;0
4347;1364;1365;0.9609;1.9218;0
4348;1365;1364;0.9609;1.9218;0
4349;1365;1404;1.4589;2.9178;0
4350;1365;1405;1.137;2.274;0
4351;1366;1325;1.4696;2.9392;0
4352;1366;1327;1.6852;3.3704;0
4353;1367;1327;1.3301;2.6602;0
4354;1367;1326;1.7472;3.4944;0
4355;1367;1328;1.4427;2.8854;0
4356;1367;1408;1.2237;2.4474;0
4357;1368;1367;0.5993;1.1986;0
4358;1368;1328;1.3205;2.641;0
4359;1368;1327;1.6428;3.2856;0
4360;1368;1408;0.6924;1.3848;0
4361;1370;1330;1.5245;3.049;0
4362;1370;1410;0.9224;1.8448;0
4363;1371;1330;1.6518;3.3036;0
4364;1371;1332;1.5565;3.113;0
4365;1371;1411;1.0633;2.1266;0
4366;1371;1412;1.6;3.2;0
4367;1372;1371;1.295;2.59;0
4368;1372;1332;0.5059;1.0118;0
4369;1372;1373;0.9974;1.9948;0
4370;1372;1411;1.7447;3.4894;0
4371;1372;1413;1.5845;3.169;0
4372;1373;1334;1.4641;2.9282;0
4373;1373;1374;0.9876;1.9752;0
4374;1373;1412;1.9292;3.8584;0
4375;1373;1414;1.4267;2.8534;0
4376;1374;1373;0.9876;1.9752;0
4377;1374;1413;1.7272;3.4544;0
4378;1374;1414;0.7468;1.4936;0
4379;1374;1415;1.111;2.222;0
4380;1375;1334;1.7163;3.4326;0
4381;1375;1415;0.7698;1.5396;0
4382;1375;1416;1.5168;3.0336;0
4383;1376;1375;1.2777;2.5554;0
4384;1376;1336;1.5039;3.0078;0
4385;1378;1338;1.4184;2.8368;0
4386;1378;1337;1.4372;2.8744;0
4387;1378;1339;1.4801;2.9602;0
4388;1378;1418;1.1104;1.1104;1
4389;1379;1339;1.1042;2.2084;0
4390;1379;1338;1.6348;3.2696;0
4391;1381;1341;0.6692;0.6692;1
4392;1382;1342;0.9616;1.9232;0
4393;1382;1341;1.0823;2.1646;0
4394;1382;1343;1.4042;2.8084;0
4395;1382;1383;0.7804;1.5608;0
4396;1382;1421;1.4343;2.8686;0
