;nodeI;nodeJ;distance;danger;amenagement
3654;1518;1558;1.2616;2.5232;0
3655;1518;1559;1.1345;2.269;0
3656;1520;1560;1.7247;1.7247;1
3657;1521;1520;0.6653;0.6653;1
3658;1521;1481;0.5841;1.1682;0
3659;1521;1562;1.5814;3.1628;0
3660;1522;1521;0.8419;1.6838;0
3661;1522;1481;1.2693;2.5386;0
3662;1522;1561;1.3627;2.7254;0
3663;1522;1562;1.0889;2.1778;0
3664;1522;1563;1.7564;3.5128;0
3665;1523;1524;0.9136;1.8272;0
3666;1523;1562;1.7618;3.5236;0
3667;1523;1563;0.9625;1.925;0
3668;1523;1564;1.5832;3.1664;0
3669;1524;1523;0.9136;1.8272;0
3670;1524;1564;1.2109;2.4218;0
3671;1525;1484;1.2904;2.5808;0
3672;1525;1564;1.1007;2.2014;0
3673;1525;1565;0.7388;1.4776;0
3674;1528;1488;0.5515;1.103;0
3675;1528;1568;1.598;3.196;0
3676;1531;1491;0.7334;1.4668;0
3677;1531;1492;1.6148;3.2296;0
3678;1531;1532;1.1933;2.3866;0
3679;1532;1531;1.1933;2.3866;0
3680;1532;1492;0.8374;1.6748;0
3681;1532;1533;1.1586;2.3172;0
3682;1532;1571;1.8449;3.6898;0
3683;1532;1572;1.3829;2.7658;0
3684;1532;1573;1.7321;3.4642;0
3685;1533;1493;1.2135;2.427;0
3686;1533;1492;1.5475;3.095;0
3687;1533;1534;0.7363;1.4726;0
3688;1533;1572;1.6087;3.2174;0
3689;1534;1494;0.7477;1.4954;0
3690;1534;1493;1.1371;2.2742;0
3691;1534;1495;1.7534;3.5068;0
3692;1534;1535;1.335;2.67;0
3693;1534;1574;0.9422;1.8844;0
3694;1535;1534;1.335;2.67;0
3695;1535;1495;1.4435;2.887;0
3696;1535;1494;1.3598;2.7196;0
3697;1535;1496;1.3894;2.7788;0
3698;1535;1575;0.6456;1.2912;0
3699;1536;1575;1.1881;2.3762;0
3700;1536;1577;1.7587;3.5174;0
3701;1538;1498;0.96;1.92;0
3702;1538;1539;0.4869;0.9738;0
3703;1538;1577;2.1046;4.2092;0
3704;1539;1538;0.4869;0.9738;0
3705;1539;1499;1.1732;2.3464;0
3706;1539;1540;1.4949;2.9898;0
3707;1540;1499;1.6538;3.3076;0
3708;1540;1579;1.4314;2.8628;0
3709;1540;1581;1.3584;2.7168;0
3710;1542;1501;1.5873;3.1746;0
3711;1542;1581;1.3805;2.761;0
3712;1543;1502;1.4876;2.9752;0
3713;1543;1504;1.4499;2.8998;0
3714;1544;1543;0.6454;1.2908;0
3715;1544;1503;1.1846;2.3692;0
3716;1544;1583;1.1925;2.385;0
3717;1544;1584;1.524;3.048;0
3718;1545;1505;0.8415;1.683;0
3719;1545;1546;1.0769;2.1538;0
3720;1545;1584;1.7146;3.4292;0
3721;1546;1545;1.0769;2.1538;0
3722;1546;1505;1.6448;3.2896;0
3723;1547;1507;0.9305;1.861;0
3724;1547;1548;1.1374;2.2748;0
3725;1547;1587;0.9113;1.8226;0
3726;1547;1588;1.5435;3.087;0
3727;1548;1547;1.1374;2.2748;0
3728;1548;1509;1.5871;3.1742;0
3729;1548;1587;1.429;2.858;0
3730;1548;1588;0.786;1.572;0
3731;1550;1511;0.9653;1.9306;0
3732;1550;1551;1.2443;2.4886;0
3733;1550;1590;1.0913;2.1826;0
3734;1551;1550;1.2443;2.4886;0
3735;1551;1512;0.8975;1.795;0
3736;1553;1513;0.9884;1.9768;0
3737;1553;1512;1.1902;2.3804;0
3738;1553;1554;1.2598;2.5196;0
3739;1553;1592;1.6401;3.2802;0
3740;1553;1593;1.4547;1.4547;1
3741;1554;1553;1.2598;2.5196;0
3742;1554;1514;1.2576;2.5152;0
3743;1554;1515;1.4369;2.8738;0
3744;1555;1515;1.2931;1.2931;1
3745;1555;1556;1.0536;1.0536;1
3746;1556;1555;1.0536;1.0536;1
3747;1556;1557;0.6512;1.3024;0
3748;1556;1596;1.5217;3.0434;0
3749;1556;1597;1.577;1.577;1
3750;1557;1556;0.6512;1.3024;0
3751;1557;1518;1.3775;2.755;0
3752;1557;1558;1.2805;2.561;0
3753;1557;1598;1.7247;3.4494;0
3754;1558;1557;1.2805;2.561;0
3755;1558;1518;1.2616;1.2616;1
3756;1558;1598;0.7006;1.4012;0
3757;1559;1518;1.1345;2.269;0
3758;1560;1561;0.7171;1.4342;0
3759;1561;1560;0.7171;1.4342;0
3760;1561;1522;1.3627;2.7254;0
3761;1562;1561;0.8454;1.6908;0
3762;1562;1522;1.0889;2.1778;0
3763;1562;1521;1.5814;3.1628;0
3764;1562;1523;1.7618;3.5236;0
3765;1563;1562;1.4674;2.9348;0
3766;1563;1523;0.9625;1.925;0
3767;1563;1522;1.7564;3.5128;0
3768;1563;1564;0.9633;1.9266;0
3769;1564;1563;0.9633;1.9266;0
3770;1564;1524;1.2109;2.4218;0
3771;1564;1523;1.5832;3.1664;0
3772;1564;1525;1.1007;2.2014;0
3773;1565;1525;0.7388;1.4776;0
3774;1567;1568;0.6806;1.3612;0
3775;1568;1567;0.6806;1.3612;0
3776;1568;1528;1.598;3.196;0
3777;1568;1569;1.3171;2.6342;0
3778;1569;1568;1.3171;2.6342;0
3779;1571;1572;0.7061;1.4122;0
3780;1572;1571;0.7061;1.4122;0
3781;1572;1532;1.3829;2.7658;0
3782;1572;1533;1.6087;3.2174;0
3783;1573;1532;1.7321;3.4642;0
3784;1573;1574;1.3365;2.673;0
3785;1574;1573;1.3365;2.673;0
3786;1574;1534;0.9422;1.8844;0
3787;1575;1535;0.6456;1.2912;0
3788;1575;1536;1.1881;2.3762;0
3789;1575;1576;1.1496;2.2992;0
3790;1576;1575;1.1496;2.2992;0
3791;1576;1536;1.431;2.862;0
3792;1577;1536;1.7587;3.5174;0
3793;1577;1578;1.188;2.376;0
3794;1578;1577;1.188;2.376;0
3795;1578;1538;1.0501;2.1002;0
3796;1578;1579;1.3979;2.7958;0
3797;1579;1578;1.3979;2.7958;0
3798;1579;1540;1.4314;2.8628;0
3799;1581;1540;1.3584;2.7168;0
3800;1581;1542;1.3805;2.761;0
3801;1583;1584;1.0854;2.1708;0
3802;1584;1583;1.0854;2.1708;0
3803;1584;1544;1.524;3.048;0
3804;1587;1548;1.429;2.858;0
3805;1588;1548;0.786;1.572;0
3806;1588;1547;1.5435;3.087;0
3807;1589;1590;1.4653;2.9306;0
3808;1590;1589;1.4653;2.9306;0
3809;1590;1550;1.0913;2.1826;0
3810;1592;1551;1.3978;2.7956;0
3811;1592;1553;1.6401;3.2802;0
3812;1593;1592;1.7247;3.4494;0
3813;1596;1556;1.5217;3.0434;0
3814;1596;1597;0.6383;1.2766;0
3815;1597;1596;0.6383;1.2766;0
3816;1597;1556;1.577;1.577;1
3817;1597;1558;1.5414;1.5414;1
3818;1598;1557;1.7247;3.4494;0
